edge_id,from_id,from_type,relationship,to_id,to_type,association_class,direction,evidence_strength,evidence_state,context_ids,trigger_ids,source_ids,exact_source_location,rule_id,snapshot_id,confidence_state,strength_if_quantified,unit_if_quantified,created_at,notes
edge-00880,philips-floor-care,CATEGORY,SERVES_JOB,FLOOR_JOB_4,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00881,philips-floor-care,CATEGORY,ADDRESSES_NEED,FLOOR_NEED_0,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00882,philips-floor-care,CATEGORY,ADDRESSES_NEED,FLOOR_NEED_1,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00883,philips-floor-care,CATEGORY,ADDRESSES_NEED,FLOOR_NEED_2,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00884,philips-floor-care,CATEGORY,ADDRESSES_NEED,FLOOR_NEED_3,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00885,philips-floor-care,CATEGORY,ADDRESSES_NEED,FLOOR_NEED_4,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00886,philips-floor-care,CATEGORY,USED_IN_CONTEXT,FLOOR_CTX_0,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00887,philips-floor-care,CATEGORY,USED_IN_CONTEXT,FLOOR_CTX_1,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00888,philips-floor-care,CATEGORY,USED_IN_CONTEXT,FLOOR_CTX_2,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00889,philips-floor-care,CATEGORY,USED_IN_CONTEXT,FLOOR_CTX_3,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00890,philips-floor-care,CATEGORY,USED_IN_CONTEXT,FLOOR_CTX_4,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00891,philips-floor-care,CATEGORY,TRIGGERED_BY,FLOOR_TRIG_0,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00892,philips-floor-care,CATEGORY,TRIGGERED_BY,FLOOR_TRIG_1,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00893,philips-floor-care,CATEGORY,TRIGGERED_BY,FLOOR_TRIG_2,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00894,philips-floor-care,CATEGORY,TRIGGERED_BY,FLOOR_TRIG_3,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00895,philips-floor-care,CATEGORY,ENABLES_BEHAVIOR,FLOOR_BEH_0,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00896,philips-floor-care,CATEGORY,ENABLES_BEHAVIOR,FLOOR_BEH_1,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00897,philips-floor-care,CATEGORY,ENABLES_BEHAVIOR,FLOOR_BEH_2,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00898,philips-floor-care,CATEGORY,ENABLES_BEHAVIOR,FLOOR_BEH_3,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00899,philips-floor-care,CATEGORY,ENABLES_BEHAVIOR,FLOOR_BEH_4,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00900,philips-floor-care,CATEGORY,CREATES_FRICTION,FLOOR_FRIC_0,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00901,philips-floor-care,CATEGORY,CREATES_FRICTION,FLOOR_FRIC_1,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00902,philips-floor-care,CATEGORY,CREATES_FRICTION,FLOOR_FRIC_2,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00903,philips-floor-care,CATEGORY,CREATES_FRICTION,FLOOR_FRIC_3,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00904,philips-floor-care,CATEGORY,CREATES_FRICTION,FLOOR_FRIC_4,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00905,philips-floor-care,CATEGORY,ASSOCIATED_WITH_OUTCOME,FLOOR_OUT_0,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00906,philips-floor-care,CATEGORY,ASSOCIATED_WITH_OUTCOME,FLOOR_OUT_1,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00907,philips-floor-care,CATEGORY,ASSOCIATED_WITH_OUTCOME,FLOOR_OUT_2,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00908,philips-floor-care,CATEGORY,ASSOCIATED_WITH_OUTCOME,FLOOR_OUT_3,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00909,walita-vacuums,CATEGORY,SERVES_JOB,FLOOR_JOB_0,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00910,walita-vacuums,CATEGORY,SERVES_JOB,FLOOR_JOB_1,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00911,walita-vacuums,CATEGORY,SERVES_JOB,FLOOR_JOB_2,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00912,walita-vacuums,CATEGORY,SERVES_JOB,FLOOR_JOB_3,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00913,walita-vacuums,CATEGORY,SERVES_JOB,FLOOR_JOB_4,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00914,walita-vacuums,CATEGORY,ADDRESSES_NEED,FLOOR_NEED_0,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00915,walita-vacuums,CATEGORY,ADDRESSES_NEED,FLOOR_NEED_1,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00916,walita-vacuums,CATEGORY,ADDRESSES_NEED,FLOOR_NEED_2,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00917,walita-vacuums,CATEGORY,ADDRESSES_NEED,FLOOR_NEED_3,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00918,walita-vacuums,CATEGORY,ADDRESSES_NEED,FLOOR_NEED_4,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00919,walita-vacuums,CATEGORY,USED_IN_CONTEXT,FLOOR_CTX_0,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00920,walita-vacuums,CATEGORY,USED_IN_CONTEXT,FLOOR_CTX_1,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00921,walita-vacuums,CATEGORY,USED_IN_CONTEXT,FLOOR_CTX_2,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00922,walita-vacuums,CATEGORY,USED_IN_CONTEXT,FLOOR_CTX_3,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00923,walita-vacuums,CATEGORY,USED_IN_CONTEXT,FLOOR_CTX_4,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00924,walita-vacuums,CATEGORY,TRIGGERED_BY,FLOOR_TRIG_0,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00925,walita-vacuums,CATEGORY,TRIGGERED_BY,FLOOR_TRIG_1,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00926,walita-vacuums,CATEGORY,TRIGGERED_BY,FLOOR_TRIG_2,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00927,walita-vacuums,CATEGORY,TRIGGERED_BY,FLOOR_TRIG_3,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00928,walita-vacuums,CATEGORY,ENABLES_BEHAVIOR,FLOOR_BEH_0,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00929,walita-vacuums,CATEGORY,ENABLES_BEHAVIOR,FLOOR_BEH_1,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00930,walita-vacuums,CATEGORY,ENABLES_BEHAVIOR,FLOOR_BEH_2,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00931,walita-vacuums,CATEGORY,ENABLES_BEHAVIOR,FLOOR_BEH_3,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00932,walita-vacuums,CATEGORY,ENABLES_BEHAVIOR,FLOOR_BEH_4,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00933,walita-vacuums,CATEGORY,CREATES_FRICTION,FLOOR_FRIC_0,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00934,walita-vacuums,CATEGORY,CREATES_FRICTION,FLOOR_FRIC_1,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00935,walita-vacuums,CATEGORY,CREATES_FRICTION,FLOOR_FRIC_2,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00936,walita-vacuums,CATEGORY,CREATES_FRICTION,FLOOR_FRIC_3,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00937,walita-vacuums,CATEGORY,CREATES_FRICTION,FLOOR_FRIC_4,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00938,walita-vacuums,CATEGORY,ASSOCIATED_WITH_OUTCOME,FLOOR_OUT_0,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00939,walita-vacuums,CATEGORY,ASSOCIATED_WITH_OUTCOME,FLOOR_OUT_1,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00940,walita-vacuums,CATEGORY,ASSOCIATED_WITH_OUTCOME,FLOOR_OUT_2,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00941,walita-vacuums,CATEGORY,ASSOCIATED_WITH_OUTCOME,FLOOR_OUT_3,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00942,philips-garment-care,CATEGORY,SERVES_JOB,GARMENT_JOB_0,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00943,philips-garment-care,CATEGORY,SERVES_JOB,GARMENT_JOB_1,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00944,philips-garment-care,CATEGORY,SERVES_JOB,GARMENT_JOB_2,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00945,philips-garment-care,CATEGORY,SERVES_JOB,GARMENT_JOB_3,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00946,philips-garment-care,CATEGORY,SERVES_JOB,GARMENT_JOB_4,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00947,philips-garment-care,CATEGORY,ADDRESSES_NEED,GARMENT_NEED_0,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00948,philips-garment-care,CATEGORY,ADDRESSES_NEED,GARMENT_NEED_1,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00949,philips-garment-care,CATEGORY,ADDRESSES_NEED,GARMENT_NEED_2,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00950,philips-garment-care,CATEGORY,ADDRESSES_NEED,GARMENT_NEED_3,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00951,philips-garment-care,CATEGORY,ADDRESSES_NEED,GARMENT_NEED_4,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00952,philips-garment-care,CATEGORY,USED_IN_CONTEXT,GARMENT_CTX_0,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00953,philips-garment-care,CATEGORY,USED_IN_CONTEXT,GARMENT_CTX_1,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00954,philips-garment-care,CATEGORY,USED_IN_CONTEXT,GARMENT_CTX_2,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00955,philips-garment-care,CATEGORY,USED_IN_CONTEXT,GARMENT_CTX_3,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00956,philips-garment-care,CATEGORY,USED_IN_CONTEXT,GARMENT_CTX_4,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00957,philips-garment-care,CATEGORY,TRIGGERED_BY,GARMENT_TRIG_0,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00958,philips-garment-care,CATEGORY,TRIGGERED_BY,GARMENT_TRIG_1,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00959,philips-garment-care,CATEGORY,TRIGGERED_BY,GARMENT_TRIG_2,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00960,philips-garment-care,CATEGORY,TRIGGERED_BY,GARMENT_TRIG_3,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00961,philips-garment-care,CATEGORY,ENABLES_BEHAVIOR,GARMENT_BEH_0,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00962,philips-garment-care,CATEGORY,ENABLES_BEHAVIOR,GARMENT_BEH_1,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00963,philips-garment-care,CATEGORY,ENABLES_BEHAVIOR,GARMENT_BEH_2,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00964,philips-garment-care,CATEGORY,ENABLES_BEHAVIOR,GARMENT_BEH_3,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00965,philips-garment-care,CATEGORY,ENABLES_BEHAVIOR,GARMENT_BEH_4,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00966,philips-garment-care,CATEGORY,CREATES_FRICTION,GARMENT_FRIC_0,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00967,philips-garment-care,CATEGORY,CREATES_FRICTION,GARMENT_FRIC_1,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00968,philips-garment-care,CATEGORY,CREATES_FRICTION,GARMENT_FRIC_2,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00969,philips-garment-care,CATEGORY,CREATES_FRICTION,GARMENT_FRIC_3,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
